42.38138080000001,-83.476932
42.38139856566111,-83.47729549118954
42.3814023,-83.4773719
42.38120910000001,-83.4773612
42.38093908197173,-83.4773537875445
42.3806690639302,-83.47734637515251
42.38042589999999,-83.4773397
42.38042589999999,-83.4775007
42.38041994570774,-83.4778648860536
42.38041520000001,-83.4781551
42.38041520000001,-83.4783912
42.380404500000004,-83.4787345
42.380395336973145,-83.47909856474381
42.380393700000006,-83.4791636
42.38038525665493,-83.47952769634087
42.38038300000001,-83.479625
42.38037230000001,-83.4799576
42.3803630660858,-83.48032166129923
42.38035383101553,-83.48068572249174
42.380350799999995,-83.4808052
42.38058690000001,-83.4808159
42.38085689193709,-83.48082487735033
42.38090870000001,-83.4808266
42.38117844343544,-83.48084461639961
42.38123060000001,-83.4808481
42.38150043621201,-83.48086338083814
42.38177027240923,-83.48087866180715
42.38179920000001,-83.4808803
42.38205670000001,-83.4808803
42.382323682197224,-83.48082533746887
42.382421500000014,-83.4808052
42.3826361,-83.4807837
42.3828614,-83.4807622
42.383076,-83.4807408
42.38325830000001,-83.4807086
42.3834193,-83.4806979
42.38352660000001,-83.4806979
42.38376260000001,-83.4806871
42.3840201,-83.4806871
42.38429014248259,-83.48069264773999
42.384545800000005,-83.4806979
42.38481561874,-83.48071372815866
42.384910600000005,-83.4807193
42.38516810000001,-83.4807301
42.385253900000016,-83.4807301
42.38552362173579,-83.48074869392138
42.3857933434558,-83.48076728800196
42.3858762,-83.480773
42.385930345310754,-83.4804160902008
42.385984489509895,-83.48005917978823
42.38603863259745,-83.47970226876228
42.38609277457338,-83.479345357123
42.386112200000014,-83.4792173
42.38616402264054,-83.47885976202248
42.38621584416561,-83.47850222345686
42.3862195,-83.478477
42.38622775324614,-83.47811286201805
42.38623020000001,-83.4780049
42.38623020000001,-83.4778333
42.386208800000006,-83.4776509
42.386176600000006,-83.4774792
42.386122900000004,-83.47730760000002
42.3860371,-83.4771574
42.38595130000001,-83.4770393
42.38583330000001,-83.476932
42.38571520000001,-83.4768462
42.38556500000001,-83.4768033
42.3854148,-83.4767818
42.3852754,-83.476814
42.38525390000001,-83.476814
42.385125200000004,-83.4768569
42.384996400000006,-83.4769535
42.384910600000005,-83.4770286
42.38474970000001,-83.4772325
42.384569842220785,-83.47750426321454
42.38438998379173,-83.47777602487764
42.38426690000001,-83.477962
42.38414343936791,-83.47828600398512
42.384095200000004,-83.4784126
42.383998600000005,-83.4786808
42.3839343,-83.478874
42.3838592,-83.4790778
42.3837841,-83.479346
42.383702749985346,-83.4796933747361
42.383666,-83.4798503
42.38361249338117,-83.48020737219623
42.38360170000001,-83.4802794
42.38353816246074,-83.48063346799901
42.38352660000001,-83.4806979
42.38350510000001,-83.4809768
42.38347920798076,-83.48133941435162
42.3834622,-83.4815776
42.383447644771344,-83.48194136269203
42.38343308838851,-83.48230512521599
42.383430000000004,-83.4823823
42.383412654143655,-83.48274583979489
42.383408499999994,-83.4828329
42.38339462740695,-83.48319671091171
42.38338075365941,-83.4835605216632
42.38336687875736,-83.48392433225443
42.38335489999999,-83.4842384
42.38335490006898,-83.48460269154376
42.38335489999999,-83.4846461
42.3833403068756,-83.4850098593101
